rally,ball_round,time,start_frame,end_frame,roundscore_AB,roundscore_CD,player,server,ball_type,backhand,hit_height,hit_x,hit_y,return_height,return_x,return_y,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,lose_reason,fault_player,score_reason,score_team,flaw,db
24,4,00:33:19,59972,59990,11,13,D,3,平球,0,2,586,525,2,651,426,638,330,742,373,762,470,630,538,掛網,D,對手掛網,,0,0
25,1,00:33:34,60432,60459,11,14,B,1,發長球,1,2,0,0,1,468,547,626,322,667,348,674,537,547,493,,,,,0,0
25,2,00:33:35,60459,60469,11,14,D,2,殺球,0,1,468,547,2,506,314,565,310,710,322,638,536,522,530,,,,,0,0
25,3,00:33:35,60469,60484,11,14,A,2,平球,1,2,506,314,1,417,491,552,305,724,318,592,533,493,566,,,,,0,0
25,4,00:33:36,60484,60495,11,14,C,2,推撲球,0,1,417,491,2,505,317,517,307,716,311,493,518,423,616,,,,,0,0
25,5,00:33:36,60495,60508,11,14,A,2,平球,1,2,505,317,1,440,480,503,311,704,315,424,501,505,583,,,,,0,0
25,6,00:33:36,60508,60519,11,14,C,2,推撲球,0,1,440,480,2,685,315,492,311,696,315,423,499,620,545,,,,,0,0
25,7,00:33:37,60519,60540,11,14,B,2,網前小球,1,2,685,315,2,490,454,499,305,700,312,439,498,631,517,,,,,0,0
25,8,00:33:38,60540,60564,11,14,C,2,網前小球,0,2,490,454,2,560,367,554,312,715,317,424,474,661,520,,,,,0,0
25,9,00:33:38,60564,60602,11,14,B,2,挑球,1,2,560,367,1,413,608,573,338,710,324,543,453,621,542,,,,,0,0
25,10,00:33:40,60602,60619,11,14,D,2,殺球,0,1,413,608,2,440,297,546,308,693,321,556,520,383,606,,,,,0,0
25,11,00:33:40,60619,60635,11,14,A,2,挑球,0,2,440,297,1,459,535,532,309,692,322,548,525,373,586,,,,,0,0
25,12,00:33:41,60635,60645,11,14,D,2,殺球,0,1,459,535,2,510,306,530,304,692,315,635,541,385,537,,,,,0,0
25,13,00:33:41,60645,60672,11,14,A,2,挑球,1,2,510,306,1,461,557,518,303,696,317,642,551,447,518,,,,,0,0
25,14,00:33:42,60672,60682,11,14,C,2,殺球,0,1,461,557,2,580,313,528,310,700,316,521,557,524,488,,,,,0,0
25,15,00:33:42,60682,60698,11,14,A,2,挑球,1,2,580,313,1,542,498,531,307,696,320,468,577,556,505,,,,,0,0
25,16,00:33:43,60698,60712,11,14,D,3,推撲球,0,1,542,498,2,603,346,534,302,698,314,359,598,587,507,對手落地致勝,A,落地致勝,CD,0,0
26,1,00:34:04,61322,61334,12,14,C,1,發短球,1,2,0,0,1,630,383,577,356,669,316,661,478,627,544,,,,,0,0
26,2,00:34:04,61334,61347,12,14,A,2,網前小球,1,1,630,383,2,473,444,583,359,668,317,646,476,624,541,,,,,0,0
26,3,00:34:04,61347,61376,12,14,C,3,平球,1,2,473,444,2,865,309,593,373,659,321,596,473,564,532,出界,C,對手出界,,0,0
27,1,00:34:28,62040,62052,13,14,A,1,發短球,1,2,0,0,2,666,448,627,346,651,312,718,493,628,523,,,,,0,0
27,2,00:34:28,62052,62068,13,14,C,2,網前小球,1,2,666,448,1,782,333,657,364,669,314,718,472,629,516,,,,,0,0
27,3,00:34:28,62068,62078,13,14,B,2,平球,1,1,782,333,1,657,517,666,360,724,321,742,484,589,518,,,,,0,0
27,4,00:34:29,62078,62089,13,14,D,2,平球,0,1,657,517,1,575,344,642,350,753,332,748,498,585,510,,,,,0,0
27,5,00:34:29,62089,62101,13,14,A,2,平球,0,1,575,344,,441,546,625,342,727,324,744,507,577,509,,,,,0,0
27,6,00:34:30,62101,62121,13,14,D,2,挑球,0,1,441,546,1,492,331,599,334,691,316,706,528,557,535,,,,,0,0
27,7,00:34:30,62121,62145,13,14,A,2,切球,0,1,492,331,2,501,488,546,330,678,319,659,570,464,558,,,,,0,0
27,8,00:34:31,62145,62190,13,14,D,2,挑球,1,2,501,488,1,771,286,593,346,662,311,678,553,485,536,,,,,0,0
27,9,00:34:33,62190,62202,13,14,B,2,殺球,0,1,771,286,2,733,527,695,337,765,288,823,559,593,540,,,,,0,0
27,10,00:34:33,62202,62225,13,14,C,3,平球,1,2,733,527,2,709,420,685,332,776,288,827,561,611,542,掛網,C,對手掛網,,0,0
28,1,00:35:02,63079,63093,14,14,A,1,發短球,1,2,0,0,2,626,444,660,353,642,313,674,538,552,488,,,,,0,0
28,2,00:35:03,63093,63116,14,14,D,2,網前小球,0,2,626,444,2,655,374,658,360,651,314,666,538,562,464,,,,,0,0
28,3,00:35:03,63116,63153,14,14,A,2,挑球,0,2,655,374,1,440,602,697,359,653,318,662,553,627,478,,,,,0,0
28,4,00:35:05,63153,63172,14,14,C,2,切球,0,1,440,602,2,585,357,720,329,537,315,415,609,548,514,,,,,0,0
28,5,00:35:05,63172,63199,14,14,A,2,挑球,0,2,585,357,1,849,577,675,341,565,331,381,617,586,513,,,,,0,0
28,6,00:35:06,63199,63211,14,14,C,2,平球,0,1,849,577,1,665,318,718,324,599,316,706,581,686,511,,,,,0,0
28,7,00:35:07,63211,63223,14,14,B,2,平球,1,1,665,318,2,525,520,741,330,627,322,854,583,685,510,,,,,0,0
28,8,00:35:07,63223,63238,14,14,D,2,挑球,0,2,525,520,1,510,338,716,332,633,313,905,579,664,519,,,,,0,0
28,9,00:35:07,63238,63266,14,14,A,2,網前小球,0,1,510,338,2,433,457,616,345,601,306,786,576,502,537,,,,,0,0
28,10,00:35:08,63266,63310,14,14,D,2,挑球,1,2,433,457,1,745,284,483,360,620,308,678,562,468,502,,,,,0,0
28,11,00:35:10,63310,63321,14,14,B,2,殺球,0,1,745,284,2,666,506,676,332,750,288,813,549,590,532,,,,,0,0
28,12,00:35:10,63321,63334,14,14,D,2,平球,0,2,666,506,1,565,339,672,338,759,281,826,548,577,536,,,,,0,0
28,13,00:35:11,63334,63345,14,14,A,2,推撲球,0,1,565,339,2,447,531,605,334,730,286,785,564,541,547,,,,,0,0
28,14,00:35:11,63345,63368,14,14,D,2,平球,1,2,447,531,1,681,377,555,333,695,295,715,569,507,559,,,,,0,0
28,15,00:35:12,63368,63392,14,14,A,2,網前小球,1,1,681,377,2,620,460,633,352,693,315,694,557,507,584,,,,,0,0
28,16,00:35:13,63392,63433,14,14,C,2,挑球,1,2,620,460,1,807,291,669,363,693,314,672,502,556,549,,,,,0,0
28,17,00:35:14,63433,63445,14,14,B,2,殺球,0,1,807,291,2,677,542,690,334,806,285,833,560,586,544,,,,,0,0
28,18,00:35:14,63445,63474,14,14,D,2,挑球,0,2,677,542,1,482,301,679,331,820,292,854,565,581,553,,,,,0,0
28,19,00:35:15,63474,63487,14,14,A,2,殺球,0,1,482,301,2,554,532,541,302,689,301,694,562,486,561,,,,,0,0
28,20,00:35:16,63487,63525,14,14,D,2,挑球,1,2,554,532,1,752,287,477,291,649,326,692,547,502,566,,,,,0,0
28,21,00:35:17,63525,63538,14,14,A,2,殺球,0,1,752,287,2,706,496,697,281,697,343,766,565,572,519,,,,,0,0
28,22,00:35:17,63538,63567,14,14,D,3,網前小球,0,2,706,496,2,802,424,769,286,677,326,760,552,589,515,掛網,D,對手掛網,,0,0
29,1,00:35:57,64717,64736,15,14,A,1,發短球,1,2,0,0,2,829,438,630,347,655,311,724,493,631,523,,,,,0,0
29,2,00:35:57,64736,64753,15,14,C,2,網前小球,0,2,829,438,1,831,328,661,361,686,319,745,466,639,519,,,,,0,0
29,3,00:35:58,64753,64764,15,14,B,2,平球,1,1,831,328,2,688,520,700,366,760,324,749,487,629,522,,,,,0,0
29,4,00:35:58,64764,64798,15,14,D,2,挑球,0,2,688,520,1,477,285,688,354,802,332,749,500,610,526,,,,,0,0
29,5,00:35:59,64798,64839,15,14,A,2,長球,0,1,477,285,1,448,601,528,296,645,301,686,534,463,537,,,,,0,0
29,6,00:36:01,64839,64850,15,14,D,2,殺球,0,1,448,601,2,585,322,536,310,707,324,583,527,428,609,,,,,0,0
29,7,00:36:01,64850,64870,15,14,A,2,平球,1,2,585,322,1,432,567,530,311,710,322,556,515,434,611,,,,,0,0
29,8,00:36:02,64870,64882,15,14,D,2,平球,0,1,432,567,1,503,314,529,312,701,324,538,508,482,565,,,,,0,0
29,9,00:36:02,64882,64900,15,14,A,2,網前小球,1,1,503,314,2,415,469,532,314,702,319,593,511,475,550,,,,,0,0
29,10,00:36:03,64900,64917,15,14,D,2,網前小球,1,2,415,469,1,732,374,562,332,689,319,648,543,423,495,,,,,0,0
29,11,00:36:03,64917,64933,15,14,A,2,推撲球,1,1,732,374,1,520,557,618,356,692,321,641,554,489,475,,,,,0,0
29,12,00:36:04,64933,64952,15,14,C,2,網前小球,1,1,520,557,2,594,377,711,367,670,316,635,561,615,475,,,,,0,0
29,13,00:36:05,64952,64981,15,14,A,2,挑球,0,2,594,377,1,854,589,659,369,623,328,542,563,617,489,,,,,0,0
29,14,00:36:06,64981,64990,15,14,C,2,殺球,0,1,854,589,1,671,327,722,327,622,324,738,593,659,485,,,,,0,0
29,15,00:36:06,64990,65002,15,14,B,2,平球,1,1,671,327,1,620,515,731,325,620,326,871,626,675,509,,,,,0,0
29,16,00:36:06,65002,65012,15,14,D,2,平球,0,1,620,515,1,670,346,729,322,618,324,839,630,676,519,,,,,0,0
29,17,00:36:07,65012,65024,15,14,A,2,推撲球,0,1,670,346,1,497,518,716,332,617,327,800,624,645,521,,,,,0,0
29,18,00:36:07,65024,65037,15,14,D,2,平球,0,1,497,518,2,491,326,707,348,620,323,700,590,601,513,,,,,0,0
29,19,00:36:07,65037,65055,15,14,B,2,網前小球,0,2,491,326,1,445,458,714,344,594,328,636,570,505,517,,,,,0,0
29,20,00:36:08,65055,65065,15,14,D,2,推撲球,1,1,445,458,2,682,334,713,341,554,326,668,540,495,481,,,,,0,0
29,21,00:36:08,65065,65088,15,14,A,2,挑球,0,2,682,334,1,442,565,726,335,553,324,633,543,472,459,,,,,0,0
29,22,00:36:09,65088,65101,15,14,C,2,殺球,0,1,442,565,1,565,319,761,324,549,310,555,550,555,473,,,,,0,0
29,23,00:36:10,65101,65115,15,14,B,2,平球,0,1,565,319,1,519,507,726,329,555,311,427,556,589,502,,,,,0,0
29,24,00:36:10,65115,65137,15,14,D,2,網前小球,0,1,519,507,2,448,357,698,327,557,319,362,563,606,522,,,,,0,0
29,25,00:36:11,65137,65148,15,14,B,2,推撲球,0,2,448,357,1,677,494,671,334,544,342,502,570,565,496,,,,,0,0
29,26,00:36:11,65148,65167,15,14,D,2,網前小球,0,1,677,494,2,625,350,685,324,538,342,570,586,573,501,,,,,0,0
29,27,00:36:12,65167,65191,15,14,B,2,挑球,1,2,625,350,1,476,593,691,326,555,332,719,590,617,510,,,,,0,0
29,28,00:36:13,65191,65200,15,14,C,2,殺球,0,1,476,593,2,580,335,696,332,551,320,518,595,497,509,,,,,0,0
29,29,00:36:13,65200,65217,15,14,B,2,平球,1,2,580,335,1,494,510,695,338,556,325,444,596,487,520,,,,,0,0
29,30,00:36:13,65217,65227,15,14,D,2,推撲球,0,1,494,510,2,536,324,725,332,549,317,340,593,612,510,,,,,0,0
29,31,00:36:14,65227,65240,15,14,B,2,平球,1,2,536,324,1,508,487,728,337,556,318,393,588,603,495,,,,,0,0
29,32,00:36:14,65240,65254,15,14,D,2,推撲球,0,1,508,487,2,462,312,722,324,554,316,538,575,593,485,,,,,0,0
29,33,00:36:15,65254,65264,15,14,B,2,平球,0,2,462,312,1,673,479,712,327,557,322,592,555,565,480,,,,,0,0
30,1,00:37:22,67267,67279,16,14,A,1,發短球,1,2,0,0,2,619,445,663,356,641,310,674,534,545,487,,,,,0,0
30,2,00:37:22,67279,67288,16,14,D,2,網前小球,0,2,619,445,1,653,373,654,365,649,317,666,534,551,469,,,,,0,0
30,3,00:37:22,67288,67306,16,14,A,2,網前小球,0,1,653,373,1,551,536,662,366,646,316,649,548,553,452,,,,,0,0
30,4,00:37:23,67306,67316,16,14,C,2,平球,1,1,551,536,1,717,362,695,363,656,312,643,548,580,471,,,,,0,0
30,5,00:37:23,67316,67327,16,14,A,2,推撲球,0,1,717,362,2,630,548,692,358,657,312,626,549,605,484,,,,,0,0
30,6,00:37:24,67327,67341,16,14,C,2,平球,1,2,630,548,1,772,351,679,344,669,308,609,558,609,485,,,,,0,0
30,7,00:37:24,67341,67358,16,14,A,2,網前小球,1,1,772,351,2,776,462,701,349,679,308,659,559,617,494,,,,,0,0
30,8,00:37:25,67358,67383,16,14,D,3,網前小球,0,2,776,462,2,568,421,743,352,685,312,743,560,703,487,掛網,D,對手掛網,,0,0
31,1,00:37:52,68168,68182,17,14,A,1,發短球,1,2,0,0,2,813,459,628,353,654,313,725,494,634,527,,,,,0,0
31,2,00:37:52,68182,68197,17,14,C,2,網前小球,0,2,813,459,2,661,332,658,360,664,317,744,472,637,522,,,,,0,0
31,3,00:37:53,68197,68208,17,14,B,2,平球,1,2,661,332,1,562,494,667,363,663,327,771,466,608,524,,,,,0,0
31,4,00:37:53,68208,68218,17,14,D,2,推撲球,0,1,562,494,2,527,320,666,356,645,324,765,477,554,506,,,,,0,0
31,5,00:37:53,68218,68238,17,14,B,2,平球,0,2,527,320,1,408,482,670,354,637,321,744,514,523,497,,,,,0,0
31,6,00:37:54,68238,68246,17,14,D,2,推撲球,0,1,408,482,1,694,346,724,333,580,308,681,547,470,492,,,,,0,0
31,7,00:37:54,68246,68265,17,14,A,2,平球,0,1,694,346,2,825,523,744,326,584,304,649,551,439,481,,,,,0,0
31,8,00:37:55,68265,68305,17,14,C,2,挑球,0,2,825,523,1,697,295,750,316,607,321,699,543,452,476,,,,,0,0
31,9,00:37:56,68305,68322,17,14,A,2,殺球,0,1,697,295,2,901,556,703,287,716,347,800,573,563,561,,,,,0,0
31,10,00:37:57,68322,68346,17,14,C,2,挑球,0,2,901,556,1,505,311,681,282,666,334,848,579,588,568,,,,,0,0
31,11,00:37:58,68346,68357,17,14,A,2,殺球,0,1,505,311,2,618,556,580,317,702,304,732,560,534,565,,,,,0,0
31,12,00:37:58,68357,68385,17,14,D,2,挑球,0,2,618,556,1,590,304,684,332,524,313,728,579,507,569,,,,,0,0
31,13,00:37:59,68385,68395,17,14,B,2,殺球,0,1,590,304,2,541,560,649,353,575,299,751,572,527,562,,,,,0,0
31,14,00:37:59,68395,68421,17,14,D,2,平球,1,2,541,560,1,765,312,654,346,568,301,749,575,536,558,,,,,0,0
31,15,00:38:00,68421,68433,17,14,B,2,平球,0,1,765,312,2,675,492,617,340,704,307,758,568,574,542,,,,,0,0
31,16,00:38:01,68433,68453,17,14,D,2,網前小球,0,2,675,492,2,789,378,636,335,766,324,725,565,617,502,,,,,0,0
31,17,00:38:01,68453,68488,17,14,B,2,挑球,1,2,789,378,1,457,608,628,336,755,347,650,568,683,465,,,,,0,0
31,18,00:38:02,68488,68516,17,14,D,2,切球,0,1,457,608,2,774,379,532,323,708,329,574,503,441,613,,,,,0,0
31,19,00:38:03,68516,68562,17,14,B,2,挑球,1,2,774,379,1,517,620,570,340,740,351,525,616,678,488,,,,,0,0
31,20,00:38:05,68562,68574,17,14,C,2,殺球,0,1,517,620,2,464,316,540,311,710,323,454,628,590,507,,,,,0,0
31,21,00:38:05,68574,68586,17,14,A,2,平球,1,2,464,316,2,650,494,543,309,709,324,464,623,584,505,,,,,0,0
31,22,00:38:06,68586,68608,17,14,D,2,網前小球,0,2,650,494,2,627,363,535,310,698,320,483,590,580,493,,,,,0,0
31,23,00:38:06,68608,68644,17,14,B,2,挑球,0,2,627,363,1,549,587,575,336,699,349,594,574,715,490,,,,,0,0
31,24,00:38:08,68644,68655,17,14,C,2,殺球,0,1,549,587,2,781,313,567,307,711,314,499,586,1111,475,,,,,0,0
31,25,00:38:08,68655,68676,17,14,B,2,平球,1,2,781,313,1,823,559,568,305,706,307,519,581,1103,484,,,,,0,0
31,26,00:38:09,68676,68686,17,14,C,2,平球,0,1,823,559,1,811,334,590,312,753,319,664,557,866,492,,,,,0,0
31,27,00:38:09,68686,68697,17,14,B,2,平球,0,1,811,334,1,614,490,606,311,779,334,760,549,752,487,,,,,0,0
31,28,00:38:09,68697,68709,17,14,D,2,平球,0,1,614,490,2,706,343,616,317,771,335,752,541,635,487,,,,,0,0
31,29,00:38:10,68709,68732,17,14,B,2,網前小球,0,2,706,343,2,762,458,620,322,755,337,731,538,568,524,,,,,0,0
31,30,00:38:11,68732,68762,17,14,C,2,挑球,0,2,762,458,1,792,296,636,308,699,366,700,496,575,543,,,,,0,0
31,31,00:38:12,68762,68773,17,14,A,2,殺球,0,1,792,296,2,847,539,765,295,734,345,802,555,608,557,,,,,0,0
31,32,00:38:12,68773,68788,17,14,C,3,平球,1,2,847,539,2,388,389,793,294,720,335,809,557,599,570,未過網,C,對手未過網,,0,0
32,1,00:39:14,70640,70666,18,14,A,1,發長球,1,2,0,0,1,462,559,661,353,643,304,677,542,549,484,,,,,0,0
32,2,00:39:15,70666,70677,18,14,D,2,殺球,0,1,462,559,2,582,309,731,342,594,308,626,543,507,547,,,,,0,0
32,3,00:39:15,70677,70693,18,14,B,2,平球,1,2,582,309,1,564,514,744,331,579,308,585,540,456,584,,,,,0,0
32,4,00:39:16,70693,70702,18,14,C,2,推撲球,0,1,564,514,,745,322,739,322,546,307,520,519,417,619,,,,,0,0
32,5,00:39:16,70702,70727,18,14,A,2,挑球,0,2,745,322,1,807,512,760,322,543,308,538,508,490,597,,,,,0,0
32,6,00:39:17,70727,70737,18,14,D,2,平球,0,1,807,512,2,816,313,790,310,621,316,699,482,741,532,,,,,0,0
32,7,00:39:17,70737,70762,18,14,A,2,挑球,1,2,816,313,1,560,535,776,303,625,315,656,490,780,533,,,,,0,0
32,8,00:39:18,70762,70770,18,14,C,2,殺球,0,1,560,535,2,557,315,723,309,590,309,560,535,684,530,,,,,0,0
32,9,00:39:19,70770,70789,18,14,B,2,平球,1,2,557,315,1,413,497,707,304,583,305,560,557,642,515,,,,,0,0
32,10,00:39:19,70789,70800,18,14,D,2,推撲球,0,1,413,497,2,522,312,690,313,558,306,451,578,530,502,,,,,0,0
32,11,00:39:20,70800,70815,18,14,B,2,挑球,0,2,522,312,1,659,544,666,326,555,315,479,568,475,490,,,,,0,0
32,12,00:39:20,70815,70825,18,14,C,2,殺球,0,1,659,544,2,717,326,722,317,571,322,624,541,454,488,,,,,0,0
32,13,00:39:20,70825,70857,18,14,A,2,挑球,0,2,717,326,1,721,594,761,320,587,317,719,535,475,502,,,,,0,0
32,14,00:39:21,70857,70879,18,14,D,3,殺球,0,1,721,594,2,398,313,739,316,605,318,690,507,622,584,出界,D,對手出界,,0,0
33,1,00:39:50,71702,71731,18,15,A,3,發短球,1,2,0,0,2,857,452,629,350,653,311,728,490,633,534,出界,A,對手出界,CD,0,0
34,1,00:40:14,72428,72464,19,15,D,3,發長球,1,2,0,0,2,825,281,626,333,742,350,665,551,633,484,出界,D,對手出界,,0,0
35,1,00:40:36,73088,73101,19,16,B,1,發短球,1,2,0,0,2,631,454,633,322,662,351,667,542,543,488,,,,,0,0
35,2,00:40:36,73101,73112,19,16,D,2,網前小球,0,2,631,454,1,631,374,629,321,656,354,664,544,568,469,,,,,0,0
35,3,00:40:37,73112,73133,19,16,B,3,推撲球,0,1,631,374,2,632,408,624,323,667,366,655,550,568,449,掛網,B,對手掛網,CD,0,0
36,1,00:40:59,73773,73788,20,16,C,1,發短球,1,2,0,0,1,613,380,574,354,673,317,661,480,629,552,,,,,0,0
36,2,00:40:59,73788,73798,20,16,A,2,網前小球,1,1,613,380,2,503,517,588,361,670,317,639,470,610,539,,,,,0,0
36,3,00:40:59,73798,73809,20,16,D,2,平球,1,2,503,517,1,523,355,578,358,661,318,629,472,564,535,,,,,0,0
36,4,00:41:00,73809,73819,20,16,A,2,推撲球,0,1,523,355,2,566,519,554,350,662,320,672,498,476,515,,,,,0,0
36,5,00:41:00,73819,73832,20,16,D,2,平球,0,2,566,519,1,619,354,548,339,656,315,708,518,452,534,,,,,0,0
36,6,00:41:01,73832,73851,20,16,A,2,網前小球,0,1,619,354,2,685,508,612,343,663,312,721,552,484,545,,,,,0,0
36,7,00:41:01,73851,73876,20,16,C,2,挑球,1,2,685,508,1,566,293,667,346,672,309,717,532,548,533,,,,,0,0
36,8,00:41:02,73876,73887,20,16,B,2,殺球,0,1,566,293,2,580,539,636,336,618,288,699,538,526,549,,,,,0,0
36,9,00:41:02,73887,73891,20,16,D,3,平球,1,2,580,539,2,593,498,637,338,563,295,685,548,529,571,未過網,D,對手未過網,,0,0
37,1,00:41:34,74830,74841,20,17,A,1,發短球,1,2,0,0,2,675,448,629,351,656,316,729,490,623,524,,,,,0,0
37,2,00:41:34,74841,74852,20,17,C,2,推撲球,1,2,675,448,1,756,313,655,363,671,318,725,479,630,520,,,,,0,0
37,3,00:41:35,74852,74865,20,17,B,2,平球,1,1,756,313,1,768,494,652,360,690,320,731,480,612,519,,,,,0,0
37,4,00:41:35,74865,74875,20,17,C,2,殺球,0,1,768,494,2,636,314,638,348,692,316,759,505,578,518,,,,,0,0
37,5,00:41:35,74875,74901,20,17,B,2,網前小球,0,2,636,314,2,807,473,625,345,691,316,805,523,565,509,,,,,0,0
37,6,00:41:36,74901,74929,20,17,D,2,網前小球,0,2,807,473,2,526,368,597,321,700,319,764,519,585,509,,,,,0,0
37,7,00:41:37,74929,74964,20,17,A,2,挑球,0,2,526,368,1,411,593,589,351,688,355,678,542,625,482,,,,,0,0
37,8,00:41:38,74964,74975,20,17,C,2,殺球,0,1,411,593,2,552,312,536,305,692,317,421,596,525,520,,,,,0,0
37,9,00:41:39,74975,75000,20,17,A,2,網前小球,1,2,552,312,2,674,481,527,302,699,322,328,592,538,521,,,,,0,0
37,10,00:41:40,75000,75021,20,17,D,2,網前小球,0,2,674,481,2,455,376,505,308,697,317,339,597,587,489,,,,,0,0
37,11,00:41:40,75021,75044,20,17,A,2,網前小球,0,2,455,376,1,389,514,533,352,700,322,501,578,634,455,,,,,0,0
37,12,00:41:41,75044,75072,20,17,C,2,網前小球,1,1,389,514,2,650,379,525,340,662,314,432,549,611,480,,,,,0,0
37,13,00:41:42,75072,75106,20,17,A,2,挑球,1,2,650,379,1,373,582,593,359,669,321,500,567,623,486,,,,,0,0
37,14,00:41:43,75106,75117,20,17,C,2,平球,0,1,373,582,1,553,338,555,330,696,320,491,587,545,487,,,,,0,0
37,15,00:41:43,75117,75138,20,17,A,3,平球,0,1,553,338,2,466,409,548,334,687,323,398,588,567,521,掛網,A,對手掛網,CD,0,0
38,1,00:42:08,75841,75857,21,17,D,1,發短球,1,2,0,0,2,666,376,635,331,740,346,668,558,635,481,,,,,0,0
38,2,00:42:08,75857,75871,21,17,B,2,網前小球,0,2,666,376,2,672,452,633,331,727,364,649,549,642,478,,,,,0,0
38,3,00:42:09,75871,75887,21,17,D,2,網前小球,0,2,672,452,2,516,337,631,326,707,379,628,556,649,461,,,,,0,0
38,4,00:42:09,75887,75906,21,17,A,2,平球,0,2,516,337,1,450,548,606,331,631,372,604,563,642,475,,,,,0,0
38,5,00:42:10,75906,75914,21,17,C,2,平球,0,1,450,548,1,676,351,568,322,702,351,505,550,575,496,,,,,0,0
38,6,00:42:10,75914,75951,21,17,B,3,平球,0,1,676,351,2,417,643,562,315,718,349,470,547,573,508,對手落地致勝,C,落地致勝,,0,0
