rally,ball_round,time,start_frame,end_frame,roundscore_AB,roundscore_CD,player,server,ball_type,backhand,hit_height,hit_x,hit_y,return_height,return_x,return_y,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,lose_reason,fault_player,score_reason,score_team,flaw,db
24,6,00:16:37,29914,29971,17,7,C,2,挑球,1,2,602,403,1,690,609,563,544,590,448,530,363,666,351,,,,,0,0
24,7,00:16:39,29971,29996,17,7,A,2,切球,0,1,690,609,2,577,369,631,624,649,497,567,316,722,319,,,,,0,0
24,8,00:16:39,29996,30016,17,7,C,2,放小球,1,2,577,369,2,441,434,606,585,628,497,531,329,728,316,,,,,0,0
24,9,00:16:40,30016,30030,17,7,B,2,推撲球,1,2,441,434,1,594,321,533,599,521,452,514,325,691,318,,,,,0,0
24,10,00:16:41,30030,30049,17,7,C,2,擋小球,1,1,594,321,2,771,491,557,585,472,455,521,321,676,317,,,,,0,0
24,11,00:16:41,30049,30062,17,7,A,2,推撲球,0,2,771,491,2,640,321,682,534,477,484,536,323,711,321,,,,,0,0
24,12,00:16:42,30062,30103,17,7,C,2,防守回挑,1,2,640,321,1,485,591,729,524,510,511,565,319,731,325,,,,,0,0
24,13,00:16:43,30103,30112,17,7,B,2,殺球,0,1,485,591,2,511,312,584,518,472,599,517,307,670,323,,,,,0,0
24,14,00:16:43,30112,30133,17,7,C,2,防守回抽,1,2,511,312,1,738,507,580,517,443,622,509,307,673,319,,,,,0,0
24,15,00:16:44,30133,30159,17,7,A,2,擋小球,0,1,738,507,2,495,366,644,524,484,596,529,309,694,313,,,,,0,0
24,16,00:16:45,30159,30203,17,7,C,2,挑球,0,2,495,366,1,468,604,637,492,570,570,531,331,687,314,,,,,0,0
24,17,00:16:46,30203,30243,17,7,B,3,切球,0,1,468,604,2,442,412,567,525,450,608,519,310,669,321,對手落地致勝,C,落地致勝,,0,0
25,1,00:17:08,30856,30871,18,7,B,1,發短球,1,2,0,0,2,663,375,661,541,620,495,628,324,722,352,,,,,0,0
25,2,00:17:09,30871,30880,18,7,D,2,推撲球,0,2,663,375,2,669,536,661,536,632,484,629,325,715,365,,,,,0,0
25,3,00:17:09,30880,30896,18,7,A,2,平球,0,2,669,536,2,518,328,664,541,619,480,643,319,718,380,,,,,0,0
25,4,00:17:09,30896,30907,18,7,C,2,平球,0,2,518,328,1,472,499,642,539,581,485,608,324,708,368,,,,,0,0
25,5,00:17:10,30907,30915,18,7,B,2,推撲球,0,1,472,499,2,669,362,666,538,518,500,590,330,693,366,,,,,0,0
25,6,00:17:10,30915,30956,18,7,D,3,防守回抽,0,2,669,362,2,226,480,646,540,468,521,586,327,719,360,出界,D,對手出界,,0,0
26,1,00:17:22,31263,31279,18,8,B,1,發短球,1,2,0,0,1,508,383,622,540,664,493,572,351,645,325,,,,,0,0
26,2,00:17:22,31279,31294,18,8,D,2,小平球,0,1,508,383,2,652,514,628,540,666,488,569,364,645,326,,,,,0,0
26,3,00:17:23,31294,31305,18,8,A,2,平球,1,2,652,514,1,723,339,662,528,554,455,549,375,656,334,,,,,0,0
26,4,00:17:23,31305,31321,18,8,D,2,擋小球,1,1,723,339,1,839,469,692,527,518,469,560,365,692,333,,,,,0,0
26,5,00:17:24,31321,31329,18,8,A,2,推撲球,0,1,839,469,2,640,326,739,495,501,508,582,339,752,338,,,,,0,0
26,6,00:17:24,31329,31365,18,8,C,2,防守回挑,1,2,640,326,1,927,611,763,488,544,533,591,327,752,332,,,,,0,0
26,7,00:17:25,31365,31380,18,8,B,2,後場抽平球,0,1,927,611,1,707,329,671,501,771,602,583,315,776,328,,,,,0,0
26,8,00:17:26,31380,31389,18,8,D,2,推撲球,0,1,707,329,2,628,505,639,512,848,607,602,324,773,324,,,,,0,0
26,9,00:17:26,31389,31406,18,8,A,2,防守回抽,0,2,628,505,1,511,325,609,519,834,584,611,324,786,325,,,,,0,0
26,10,00:17:26,31406,31432,18,8,C,2,擋小球,0,1,511,325,2,583,481,529,540,779,537,588,329,728,333,,,,,0,0
26,11,00:17:27,31432,31461,18,8,A,2,挑球,0,2,583,481,1,774,295,506,517,669,531,570,352,679,320,,,,,0,0
26,12,00:17:28,31461,31483,18,8,D,2,切球,0,1,774,295,2,836,473,531,538,750,556,686,342,759,294,,,,,0,0
26,13,00:17:29,31483,31516,18,8,B,3,放小球,0,2,836,473,2,626,418,590,524,769,520,676,329,759,292,掛網,B,對手掛網,CD,0,0
27,1,00:17:40,31828,31869,18,9,C,1,發長球,1,2,0,0,1,908,566,636,533,714,491,626,357,654,321,,,,,0,0
27,2,00:17:42,31869,31882,18,9,B,2,後場抽平球,0,1,908,566,1,801,324,645,535,818,548,610,331,739,317,,,,,0,0
27,3,00:17:42,31882,31897,18,9,D,2,平球,1,1,801,324,2,877,573,666,527,854,589,597,321,761,320,,,,,0,0
27,4,00:17:43,31897,31932,18,9,B,2,防守回挑,1,2,877,573,1,717,295,686,520,819,589,611,315,774,326,,,,,0,0
27,5,00:17:44,31932,31944,18,9,D,2,殺球,0,1,717,295,2,662,546,548,548,765,555,607,323,741,297,,,,,0,0
27,6,00:17:44,31944,31969,18,9,B,2,防守回抽,1,2,662,546,1,766,300,530,555,778,569,630,329,685,284,,,,,0,0
27,7,00:17:45,31969,31982,18,9,D,2,殺球,0,1,766,300,2,828,545,547,552,778,565,662,331,687,301,,,,,0,0
27,8,00:17:46,31982,32000,18,9,B,2,防守回抽,1,2,828,545,1,674,315,565,542,775,562,648,331,738,311,,,,,0,0
27,9,00:17:46,32000,32014,18,9,D,2,殺球,0,1,674,315,2,667,528,545,543,767,555,613,327,753,315,,,,,0,0
27,10,00:17:47,32014,32038,18,9,A,2,防守回抽,0,2,667,528,1,489,314,531,542,764,553,609,328,731,314,,,,,0,0
27,11,00:17:47,32038,32048,18,9,C,2,殺球,0,1,489,314,2,742,537,525,558,739,553,572,312,715,322,,,,,0,0
27,12,00:17:48,32048,32071,18,9,B,3,防守回抽,1,2,742,537,2,577,418,533,554,742,560,522,304,679,340,掛網,B,對手掛網,CD,0,0
28,1,00:18:14,32834,32854,19,9,C,1,發短球,1,2,0,0,2,596,446,534,487,654,550,660,353,631,324,,,,,0,0
28,2,00:18:15,32854,32875,19,9,A,2,小平球,0,2,596,446,,795,328,557,473,651,547,654,365,630,323,,,,,0,0
28,3,00:18:15,32875,32904,19,9,D,2,平球,1,2,795,328,1,922,600,642,460,636,550,622,352,716,329,,,,,0,0
28,4,00:18:16,32904,32924,19,9,B,2,切球,0,1,922,600,2,804,379,667,507,811,597,598,320,768,321,,,,,0,0
28,5,00:18:17,32924,32941,19,9,D,2,放小球,1,2,804,379,2,761,439,677,511,787,603,629,316,762,355,,,,,0,0
28,6,00:18:18,32941,32961,19,9,B,2,小平球,0,2,761,439,1,800,317,691,473,681,570,651,313,724,370,,,,,0,0
28,7,00:18:18,32961,32977,19,9,C,2,平球,1,1,800,317,2,853,559,668,466,675,558,726,316,698,377,,,,,0,0
28,8,00:18:19,32977,32985,19,9,B,2,平球,0,2,853,559,1,640,374,639,486,709,565,773,319,667,374,,,,,0,0
28,9,00:18:19,32985,33014,19,9,D,3,推撲球,0,1,640,374,2,510,663,637,504,749,566,755,316,648,375,出界,D,對手出界,,0,0
29,1,00:18:36,33502,33546,19,10,A,1,發短球,1,2,0,0,2,684,378,626,481,645,559,737,348,636,331,,,,,0,0
29,2,00:18:38,33546,33568,19,10,C,2,放小球,0,2,684,378,2,628,455,623,478,640,554,725,360,635,333,,,,,0,0
29,3,00:18:38,33568,33627,19,10,A,3,挑球,0,2,628,455,2,506,266,595,479,630,551,671,375,649,319,出界,A,對手出界,CD,0,0
30,1,00:18:51,33947,33970,20,10,D,1,發短球,1,2,0,0,2,680,447,637,525,715,493,649,317,630,353,,,,,0,0
30,2,00:18:52,33970,33990,20,10,B,2,推撲球,1,2,680,447,2,766,310,638,529,704,477,666,315,642,361,,,,,0,0
30,3,00:18:53,33990,34015,20,10,C,2,擋小球,1,2,766,310,2,497,455,646,531,730,473,698,315,674,376,,,,,0,0
30,4,00:18:53,34015,34035,20,10,A,2,小平球,1,2,497,455,1,504,359,545,499,739,502,696,309,665,364,,,,,0,0
30,5,00:18:54,34035,34052,20,10,D,2,放小球,0,1,504,359,2,452,431,530,497,677,538,594,315,647,368,,,,,0,0
30,6,00:18:55,34052,34064,20,10,A,2,放小球,1,2,452,431,2,654,402,494,468,622,554,529,367,585,318,,,,,0,0
30,7,00:18:55,34064,34096,20,10,D,2,小平球,1,2,654,402,2,877,500,462,450,606,553,628,317,542,374,,,,,0,0
30,8,00:18:56,34096,34125,20,10,B,2,小平球,0,2,877,500,1,856,322,642,462,776,523,687,312,650,374,,,,,0,0
30,9,00:18:57,34125,34138,20,10,C,2,平球,1,1,856,322,1,746,513,589,504,788,552,776,316,674,350,,,,,0,0
30,10,00:18:57,34138,34150,20,10,B,2,平球,1,1,746,513,2,746,325,631,491,785,543,811,319,670,342,,,,,0,0
30,11,00:18:58,34150,34164,20,10,C,2,平球,1,2,746,325,1,820,533,641,489,787,533,798,321,623,335,,,,,0,0
30,12,00:18:58,34164,34174,20,10,B,2,平球,0,1,820,533,2,685,316,650,486,737,545,775,320,601,321,,,,,0,0
30,13,00:18:59,34174,34185,20,10,D,2,平球,1,2,685,316,1,734,479,653,493,728,551,772,321,609,316,,,,,0,0
30,14,00:18:59,34185,34196,20,10,A,2,推撲球,0,1,734,479,1,764,324,658,490,691,560,771,317,608,317,,,,,0,0
30,15,00:18:59,34196,34209,20,10,C,2,防守回抽,1,1,764,324,1,810,471,666,501,685,564,768,316,594,323,,,,,0,0
30,16,00:19:00,34209,34230,20,10,A,2,擋小球,0,1,810,471,2,842,377,699,491,702,569,763,316,585,322,,,,,0,0
30,17,00:19:01,34230,34262,20,10,C,2,挑球,1,2,842,377,1,927,611,723,490,687,568,771,345,624,341,,,,,0,0
30,18,00:19:02,34262,34274,20,10,B,2,殺球,0,1,927,611,2,718,313,677,513,807,616,786,315,621,319,,,,,0,0
30,19,00:19:02,34274,34287,20,10,D,2,防守回抽,1,2,718,313,1,803,501,689,518,922,617,786,308,631,316,,,,,0,0
30,20,00:19:02,34287,34298,20,10,A,2,推撲球,0,1,803,501,2,793,319,711,516,850,600,786,306,633,315,,,,,0,0
30,21,00:19:03,34298,34321,20,10,C,2,擋小球,1,2,793,319,2,437,459,738,505,768,583,775,310,620,314,,,,,0,0
30,22,00:19:04,34321,34345,20,10,A,2,放小球,1,2,437,459,2,489,383,555,484,658,571,742,312,580,319,,,,,0,0
30,23,00:19:04,34345,34376,20,10,D,2,挑球,0,2,489,383,1,842,581,548,474,607,572,671,319,541,355,,,,,0,0
30,24,00:19:05,34376,34396,20,10,B,3,殺球,0,1,842,581,2,449,291,653,503,715,579,751,309,573,318,對手落地致勝,D,落地致勝,,0,0
31,1,00:19:22,34888,34892,21,10,B,1,發短球,1,2,0,0,2,487,385,625,543,659,487,653,324,594,349,,,,,0,0
31,2,00:19:23,34892,34917,21,10,D,2,放小球,0,2,487,385,2,408,450,623,545,646,488,654,327,566,367,,,,,0,0
31,3,00:19:23,34917,34950,21,10,B,2,挑球,1,2,408,450,1,466,311,583,538,503,474,641,310,569,368,,,,,0,0
31,4,00:19:25,34950,34977,21,10,C,3,殺球,0,1,466,311,2,442,687,707,559,476,567,541,308,652,350,出界,C,對手出界,,0,0
