rally,ball_round,time,start_frame,end_frame,roundscore_AB,roundscore_CD,player,server,ball_type,backhand,hit_height,hit_x,hit_y,return_height,return_x,return_y,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,lose_reason,fault_player,score_reason,score_team,flaw,db
23,26,00:43:34,78430,78441,14,9,D,2,平球,0,1,775,475,1,742,344,708,342,721,293,620,530,742,499,,,,,0,0
23,27,00:43:34,78441,78454,14,9,A,3,平球,0,1,742,344,2,752,407,680,345,686,305,634,519,784,486,掛網,A,對手掛網,CD,0,0
24,1,00:44:01,79243,79259,15,9,C,1,發短球,1,2,0,0,2,668,368,626,333,737,345,622,514,696,470,,,,,0,0
24,2,00:44:01,79259,79285,15,9,B,2,推撲球,0,2,668,368,2,716,438,631,332,734,364,651,518,686,480,,,,,0,0
24,3,00:44:02,79285,79310,15,9,D,3,挑球,0,2,716,438,2,680,432,667,322,656,352,768,526,653,483,掛網,D,對手掛網,AB,0,0
25,1,00:44:46,80605,80620,15,10,B,1,發短球,1,2,0,0,2,643,444,650,314,652,357,533,492,676,503,,,,,0,0
25,2,00:44:47,80620,80638,15,10,C,2,推撲球,0,2,643,444,2,502,310,656,312,640,347,562,462,674,503,,,,,0,0
25,3,00:44:47,80638,80671,15,10,A,2,長球,0,2,502,310,1,664,596,606,317,595,365,561,482,730,532,,,,,0,0
25,4,00:44:49,80671,80685,15,10,C,2,平球,0,1,664,596,1,741,337,580,325,729,349,538,593,721,549,,,,,0,0
25,5,00:44:49,80685,80695,15,10,B,2,平球,0,1,741,337,2,732,502,615,321,763,333,609,596,676,516,,,,,0,0
25,6,00:44:49,80695,80709,15,10,D,2,平球,0,2,732,502,1,679,317,640,322,758,344,653,601,620,495,,,,,0,0
25,7,00:44:50,80709,80732,15,10,A,2,網前小球,0,1,679,317,2,820,460,674,313,725,340,669,579,567,514,,,,,0,0
25,8,00:44:51,80732,80760,15,10,C,2,平球,0,2,820,460,2,476,326,683,303,706,348,753,506,591,512,,,,,0,0
25,9,00:44:52,80760,80781,15,10,A,2,網前小球,0,2,476,326,2,463,438,574,314,659,358,724,496,519,507,,,,,0,0
25,10,00:44:52,80781,80800,15,10,D,2,網前小球,1,2,463,438,2,710,343,596,314,650,350,658,473,493,469,,,,,0,0
25,11,00:44:53,80800,80818,15,10,A,2,平球,1,2,710,343,1,446,515,680,333,615,364,613,506,552,459,,,,,0,0
25,12,00:44:53,80818,80842,15,10,C,2,切球,1,1,446,515,2,844,389,656,319,574,338,534,526,640,467,,,,,0,0
25,13,00:44:54,80842,80890,15,10,A,2,挑球,1,2,844,389,1,906,629,729,361,564,336,514,551,696,486,,,,,0,0
25,14,00:44:56,80890,80906,15,10,C,2,殺球,0,1,906,629,2,657,347,802,330,620,338,882,624,710,533,,,,,0,0
25,15,00:44:56,80906,80932,15,10,B,2,挑球,1,2,657,347,1,512,566,750,322,596,334,912,628,668,535,,,,,0,0
25,16,00:44:57,80932,80943,15,10,C,2,殺球,0,1,512,566,2,497,326,693,321,538,333,596,576,587,508,,,,,0,0
25,17,00:44:58,80943,80970,15,10,B,3,網前小球,1,2,497,326,2,532,400,680,326,496,314,508,572,598,515,掛網,B,對手掛網,CD,0,0
26,1,00:45:25,81757,81783,16,10,D,3,發短球,1,2,0,0,2,608,420,574,350,692,350,622,548,677,488,掛網,D,對手掛網,AB,0,0
27,1,00:45:45,82352,82381,16,11,A,1,發長球,1,2,0,0,1,704,537,617,341,702,369,622,516,728,507,,,,,0,0
27,2,00:45:46,82381,82392,16,11,D,2,殺球,0,1,704,537,2,759,344,656,325,703,347,634,515,748,541,,,,,0,0
27,3,00:45:46,82392,82416,16,11,B,3,平球,0,2,759,344,2,715,398,636,311,712,352,637,506,768,578,掛網,B,對手掛網,CD,0,0
28,1,00:46:02,82862,82879,17,11,C,1,發短球,1,2,0,0,2,728,376,629,338,731,352,620,515,705,473,,,,,0,0
28,2,00:46:02,82879,82899,17,11,B,2,網前小球,1,2,728,376,2,483,479,630,334,722,370,637,518,707,476,,,,,0,0
28,3,00:46:03,82899,82922,17,11,C,2,平球,1,2,483,479,1,464,322,658,325,655,359,539,518,660,468,,,,,0,0
28,4,00:46:04,82922,82948,17,11,A,2,網前小球,0,1,464,322,2,430,448,554,326,613,360,549,528,715,500,,,,,0,0
28,5,00:46:04,82948,82969,17,11,C,2,網前小球,1,2,430,448,2,756,386,589,314,614,372,448,500,698,490,,,,,0,0
28,6,00:46:05,82969,82989,17,11,B,2,網前小球,1,2,756,386,2,484,455,646,306,681,386,472,514,694,509,,,,,0,0
28,7,00:46:06,82989,83032,17,11,C,2,挑球,1,2,484,455,1,617,284,674,328,724,386,485,509,691,489,,,,,0,0
28,8,00:46:07,83032,83042,17,11,A,2,殺球,0,1,617,284,2,838,514,614,289,660,341,530,534,755,536,,,,,0,0
28,9,00:46:08,83042,83099,17,11,D,3,挑球,1,2,838,514,2,920,298,598,281,672,346,552,552,801,551,出界,D,對手出界,AB,0,0
29,1,00:46:32,83789,83801,18,11,B,1,發短球,1,2,0,0,2,637,435,650,324,652,360,534,494,674,508,,,,,0,0
29,2,00:46:33,83801,83815,18,11,C,2,推撲球,0,2,637,435,1,680,324,652,315,650,352,566,464,692,504,,,,,0,0
29,3,00:46:33,83815,83848,18,11,B,3,平球,0,1,680,324,2,703,428,664,317,654,364,566,456,676,517,對手落地致勝,C,落地致勝,AB,0,0
30,1,00:46:58,84564,84583,18,12,B,1,發短球,1,2,0,0,2,748,444,661,321,629,354,623,518,724,501,,,,,0,0
30,2,00:46:59,84583,84608,18,12,D,2,網前小球,1,2,748,444,2,852,398,684,310,647,358,657,512,748,475,,,,,0,0
30,3,00:47:00,84608,84665,18,12,B,2,挑球,1,2,852,398,1,716,605,698,328,764,382,704,524,745,466,,,,,0,0
30,4,00:47:02,84665,84676,18,12,C,2,殺球,0,1,716,605,2,688,323,624,329,749,332,722,599,613,530,,,,,0,0
30,5,00:47:02,84676,84723,18,12,B,3,挑球,1,2,688,323,2,959,558,626,319,746,311,736,582,621,508,出界,B,對手出界,CD,0,0
31,1,00:47:24,85348,85363,18,13,D,1,發長球,1,2,0,0,1,595,342,647,338,573,349,633,533,665,488,,,,,0,0
31,2,00:47:25,85363,85372,18,13,B,2,平球,0,1,595,342,1,689,470,646,338,563,345,635,557,685,479,,,,,0,0
31,3,00:47:25,85372,85392,18,13,D,3,推撲球,0,1,689,470,2,784,310,665,336,578,346,656,550,682,482,對手落地致勝,B,落地致勝,CD,0,0
32,1,00:47:44,85941,85956,19,13,D,1,發短球,1,2,0,0,1,652,375,734,356,602,360,651,551,608,475,,,,,0,0
32,2,00:47:45,85956,85965,19,13,A,2,推撲球,0,1,652,375,2,630,536,725,369,610,350,648,553,604,486,,,,,0,0
32,3,00:47:45,85965,85983,19,13,C,2,網前小球,1,2,630,536,1,606,379,722,374,588,348,638,548,602,484,,,,,0,0
32,4,00:47:46,85983,85996,19,13,A,2,推撲球,0,1,606,379,2,446,487,711,376,566,348,637,567,568,496,,,,,0,0
32,5,00:47:46,85996,86011,19,13,D,2,平球,1,2,446,487,1,535,326,680,375,565,346,574,540,572,495,,,,,0,0
32,6,00:47:47,86011,86030,19,13,B,3,殺球,0,1,535,326,2,799,514,675,348,561,327,464,542,449,497,對手落地致勝,C,落地致勝,AB,0,0
33,1,00:48:34,87430,87449,20,13,A,1,發短球,1,2,0,0,2,586,445,658,342,599,366,655,516,547,503,,,,,0,0
33,2,00:48:34,87449,87463,20,13,D,2,網前小球,1,2,586,445,1,772,388,662,334,619,366,647,512,585,485,,,,,0,0
33,3,00:48:35,87463,87474,20,13,B,2,網前小球,1,1,772,388,1,772,454,694,322,699,367,644,514,627,467,,,,,0,0
33,4,00:48:35,87474,87500,20,13,D,3,網前小球,0,1,772,454,2,872,324,703,322,698,370,661,513,694,472,出界,D,對手出界,AB,0,0
34,1,00:48:52,87985,88005,20,14,A,1,發短球,1,2,0,0,2,675,436,620,344,692,368,708,496,595,502,,,,,0,0
34,2,00:48:53,88005,88016,20,14,C,2,推撲球,1,2,675,436,1,763,318,643,334,688,368,708,465,588,505,,,,,0,0
34,3,00:48:53,88016,88026,20,14,A,2,平球,1,1,763,318,1,705,458,684,322,686,368,716,471,597,517,,,,,0,0
34,4,00:48:54,88026,88039,20,14,C,2,平球,0,1,705,458,2,674,323,704,317,632,357,732,482,562,529,,,,,0,0
34,5,00:48:54,88039,88069,20,14,A,2,網前小球,1,2,674,323,2,486,448,693,312,595,336,739,488,568,550,,,,,0,0
34,6,00:48:55,88069,88108,20,14,D,3,網前小球,1,2,486,448,2,501,334,649,316,595,346,669,506,496,495,對手落地致勝,A,落地致勝,CD,0,0
35,1,00:49:15,88659,88681,21,14,C,1,發短球,1,2,0,0,2,443,381,571,355,676,349,657,514,571,472,,,,,0,0
35,2,00:49:16,88681,88694,21,14,A,2,平球,0,2,443,381,1,406,539,557,380,676,345,634,532,557,464,,,,,0,0
35,3,00:49:16,88694,88704,21,14,C,2,平球,1,1,406,539,1,564,359,526,380,682,332,533,558,554,472,,,,,0,0
35,4,00:49:16,88704,88718,21,14,A,2,平球,0,1,564,359,2,554,543,525,357,673,321,397,568,617,472,,,,,0,0
35,5,00:49:17,88718,88742,21,14,C,2,網前小球,0,2,554,543,2,802,352,541,352,669,320,379,550,675,500,,,,,0,0
35,6,00:49:18,88742,88784,21,14,B,2,挑球,1,2,802,352,2,888,615,629,347,740,336,599,536,775,523,,,,,0,0
35,7,00:49:19,88784,88817,21,14,C,3,平球,0,2,888,615,2,480,419,644,315,758,338,796,596,766,512,掛網,C,對手掛網,AB,0,0
