rally,ball_round,time,start_frame,end_frame,roundscore_AB,roundscore_CD,player,server,ball_type,backhand,hit_height,hit_x,hit_y,return_height,return_x,return_y,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,lose_reason,fault_player,score_reason,score_team,flaw,db
23,3,00:23:09,41694,41740,12,11,A,2,挑球,1,2,639,532,1,558,296,650,554,741,482,724,368,582,344,,,,,0,0
23,4,00:23:11,41740,41757,12,11,D,2,殺球,0,1,558,296,2,784,518,492,561,734,562,676,328,569,284,,,,,0,0
23,5,00:23:11,41757,41789,12,11,B,2,挑球,1,2,784,518,1,794,289,521,563,750,555,638,341,566,284,,,,,0,0
23,6,00:23:12,41789,41802,12,11,D,2,殺球,0,1,794,289,2,748,506,611,554,792,542,632,346,739,294,,,,,0,0
23,7,00:23:13,41802,41823,12,11,B,2,平球,1,2,748,506,2,815,327,625,554,823,536,650,333,770,289,,,,,0,0
23,8,00:23:14,41823,41843,12,11,D,2,平球,1,2,815,327,1,892,538,636,557,702,496,664,342,804,325,,,,,0,0
23,9,00:23:14,41843,41872,12,11,A,2,長球,0,1,892,538,1,813,298,791,565,632,472,661,329,789,342,,,,,0,0
23,10,00:23:15,41872,41919,12,11,C,2,長球,1,1,813,298,1,807,628,744,570,634,498,727,313,806,344,,,,,0,0
23,11,00:23:17,41919,41930,12,11,A,2,殺球,0,1,807,628,2,560,334,784,624,633,519,736,344,582,334,,,,,0,0
23,12,00:23:17,41930,41943,12,11,D,2,平球,1,2,560,334,1,459,500,805,658,625,515,734,352,557,334,,,,,0,0
23,13,00:23:18,41943,41954,12,11,B,2,平球,0,1,459,500,1,490,346,703,620,578,522,718,360,512,322,,,,,0,0
23,14,00:23:18,41954,41978,12,11,D,3,網前小球,0,1,490,346,2,578,404,610,599,493,524,694,346,488,338,掛網,D,對手掛網,AB,0,0
24,1,00:23:45,42766,42785,12,12,B,1,發短球,1,2,0,0,2,603,379,652,509,573,474,644,340,553,350,,,,,0,0
24,2,00:23:46,42785,42801,12,12,D,2,推撲球,1,2,603,379,1,412,538,634,530,579,469,632,346,564,364,,,,,0,0
24,3,00:23:46,42801,42817,12,12,A,2,平球,1,1,412,538,1,722,376,577,532,584,463,629,320,600,352,,,,,0,0
24,4,00:23:47,42817,42837,12,12,D,3,推撲球,1,1,722,376,2,815,538,494,520,606,474,643,330,646,386,對手落地致勝,A,落地致勝,CD,0,0
25,1,00:24:09,43488,43504,12,13,D,1,發短球,1,2,0,0,2,650,436,708,494,578,498,652,312,618,359,,,,,0,0
25,2,00:24:10,43504,43522,12,13,A,2,網前小球,0,2,650,436,2,646,333,692,466,584,506,656,313,642,358,,,,,0,0
25,3,00:24:10,43522,43569,12,13,C,2,挑球,1,2,646,333,1,583,635,704,471,530,536,624,323,646,366,,,,,0,0
25,4,00:24:12,43569,43583,12,13,B,2,殺球,0,1,583,635,2,784,340,609,516,551,638,598,333,750,340,,,,,0,0
25,5,00:24:12,43583,43605,12,13,D,2,網前小球,1,2,784,340,2,736,449,626,526,581,620,604,333,746,328,,,,,0,0
25,6,00:24:13,43605,43626,12,13,A,2,網前小球,0,2,736,449,2,728,387,700,495,624,596,633,324,747,343,,,,,0,0
25,7,00:24:14,43626,43655,12,13,D,2,推撲球,1,2,728,387,2,866,553,699,467,607,551,638,328,722,363,,,,,0,0
25,8,00:24:15,43655,43666,12,13,B,2,平球,0,2,866,553,1,802,347,641,505,737,560,644,325,774,350,,,,,0,0
25,9,00:24:15,43666,43680,12,13,D,3,推撲球,0,1,802,347,2,712,540,629,533,796,559,644,330,796,352,對手落地致勝,A,落地致勝,CD,0,0
26,1,00:24:41,44438,44453,13,13,D,1,發短球,1,2,0,0,2,586,446,658,514,530,501,638,324,664,365,,,,,0,0
26,2,00:24:41,44453,44470,13,13,B,2,網前小球,0,2,586,446,2,565,393,646,519,552,482,624,323,671,364,,,,,0,0
26,3,00:24:42,44470,44481,13,13,D,2,網前小球,0,2,565,393,1,581,447,638,538,577,460,627,314,591,374,,,,,0,0
26,4,00:24:42,44481,44498,13,13,B,2,平球,0,1,581,447,2,611,331,631,543,595,454,627,314,590,380,,,,,0,0
26,5,00:24:43,44498,44512,13,13,C,2,平球,1,2,611,331,1,514,542,609,544,605,483,610,328,616,374,,,,,0,0
26,6,00:24:43,44512,44522,13,13,A,2,平球,1,1,514,542,1,728,370,571,539,580,482,619,322,646,379,,,,,0,0
26,7,00:24:44,44522,44537,13,13,D,2,平球,0,1,728,370,2,784,556,543,544,577,488,631,324,670,362,,,,,0,0
26,8,00:24:44,44537,44556,13,13,A,2,平球,0,2,784,556,1,827,312,610,555,582,489,670,325,663,357,,,,,0,0
26,9,00:24:45,44556,44572,13,13,C,2,殺球,0,1,827,312,2,802,502,763,554,527,505,736,311,629,365,,,,,0,0
26,10,00:24:45,44572,44593,13,13,A,2,網前小球,1,2,802,502,2,811,357,796,541,523,544,748,304,613,341,,,,,0,0
26,11,00:24:46,44593,44623,13,13,C,2,網前小球,1,2,811,357,2,652,464,770,542,562,526,762,338,605,352,,,,,0,0
26,12,00:24:47,44623,44666,13,13,B,2,挑球,0,2,652,464,1,804,290,740,520,559,495,700,329,645,369,,,,,0,0
26,13,00:24:48,44666,44678,13,13,C,2,殺球,0,1,804,290,2,875,540,796,560,556,542,800,284,673,327,,,,,0,0
26,14,00:24:49,44678,44698,13,13,A,2,平球,1,2,875,540,1,773,314,798,556,544,554,811,295,668,336,,,,,0,0
26,15,00:24:49,44698,44726,13,13,C,2,切球,0,1,773,314,2,716,471,823,571,546,553,796,314,664,350,,,,,0,0
26,16,00:24:50,44726,44770,13,13,A,2,挑球,1,2,716,471,1,766,288,739,524,539,530,719,308,650,365,,,,,0,0
26,17,00:24:52,44770,44784,13,13,C,2,殺球,0,1,766,288,2,587,530,784,549,543,546,771,291,678,338,,,,,0,0
26,18,00:24:52,44784,44809,13,13,B,2,平球,0,2,587,530,1,550,293,766,556,533,548,760,292,664,346,,,,,0,0
26,19,00:24:53,44809,44820,13,13,C,2,殺球,0,1,550,293,2,524,538,684,556,496,546,634,296,575,349,,,,,0,0
26,20,00:24:54,44820,44839,13,13,B,2,網前小球,1,2,524,538,1,538,362,675,572,466,573,545,329,629,355,,,,,0,0
26,21,00:24:54,44839,44863,13,13,C,3,平球,0,1,538,362,2,413,395,682,574,475,570,548,356,700,364,掛網,C,對手掛網,AB,0,0
27,1,00:25:23,45719,45734,14,13,A,1,發短球,1,2,0,0,2,686,374,633,542,627,484,640,338,718,349,,,,,0,0
27,2,00:25:24,45734,45746,14,13,D,2,網前小球,0,2,686,374,2,705,433,644,553,639,478,643,338,719,365,,,,,0,0
27,3,00:25:24,45746,45760,14,13,B,2,網前小球,0,2,705,433,1,644,357,676,538,646,477,655,342,694,388,,,,,0,0
27,4,00:25:25,45760,45777,14,13,C,2,平球,0,1,644,357,2,850,519,656,536,664,464,634,352,688,385,,,,,0,0
27,5,00:25:25,45777,45812,14,13,A,2,推撲球,0,2,850,519,2,521,294,726,547,680,477,650,331,727,364,,,,,0,0
27,6,00:25:27,45812,45835,14,13,C,2,切球,0,2,521,294,1,703,436,686,556,477,513,585,312,730,354,,,,,0,0
27,7,00:25:27,45835,45842,14,13,A,3,推撲球,0,1,703,436,2,608,316,732,462,490,518,588,306,712,350,對手落地致勝,C,落地致勝,AB,0,0
28,1,00:25:59,46771,46785,15,13,A,1,發短球,1,2,0,0,1,623,383,615,547,656,487,570,352,687,355,,,,,0,0
28,2,00:25:59,46785,46804,15,13,C,3,推撲球,1,1,623,383,2,542,408,610,547,640,478,575,363,686,353,掛網,C,對手掛網,AB,0,0
29,1,00:26:20,47413,47429,16,13,A,1,發短球,1,2,0,0,2,664,365,629,552,628,481,651,337,736,348,,,,,0,0
29,2,00:26:20,47429,47439,16,13,D,2,網前小球,0,2,664,365,1,643,466,627,538,631,470,650,338,718,356,,,,,0,0
29,3,00:26:21,47439,47451,16,13,B,2,網前小球,0,1,643,466,2,654,353,640,540,628,473,657,340,710,380,,,,,0,0
29,4,00:26:21,47451,47480,16,13,C,3,平球,1,2,654,353,2,276,610,658,532,614,457,650,338,671,382,出界,C,對手出界,AB,0,0
30,1,00:26:45,48160,48174,17,13,A,1,發短球,1,2,0,0,2,624,377,622,544,650,496,577,355,687,350,,,,,0,0
30,2,00:26:45,48174,48192,17,13,C,2,網前小球,1,2,624,377,2,448,484,611,545,648,465,577,362,675,350,,,,,0,0
30,3,00:26:46,48192,48216,17,13,A,2,網前小球,1,2,448,484,2,780,377,505,547,562,479,576,365,680,335,,,,,0,0
30,4,00:26:47,48216,48255,17,13,D,3,推撲球,1,2,780,377,2,958,543,549,548,628,481,572,350,730,350,出界,D,對手出界,AB,0,0
31,1,00:27:12,48970,48986,18,13,A,1,發短球,1,2,0,0,2,656,372,627,547,627,490,643,335,722,345,,,,,0,0
31,2,00:27:12,48986,48996,18,13,D,2,推撲球,0,2,656,372,1,506,508,626,545,634,475,648,342,717,361,,,,,0,0
31,3,00:27:13,48996,49023,18,13,A,3,平球,1,1,506,508,2,484,283,604,544,638,488,644,352,701,382,對手落地致勝,C,落地致勝,AB,0,0
32,1,00:27:43,49910,49927,19,13,A,1,發短球,1,2,0,0,2,633,376,621,546,657,488,576,355,682,351,,,,,0,0
32,2,00:27:44,49927,49941,19,13,C,2,網前小球,1,2,633,376,2,643,439,604,536,642,469,587,374,675,345,,,,,0,0
32,3,00:27:44,49941,49962,19,13,B,2,推撲球,1,2,643,439,2,826,334,633,533,663,469,620,368,662,332,,,,,0,0
32,4,00:27:45,49962,49980,19,13,D,2,平球,1,2,826,334,1,871,533,652,541,704,453,657,372,726,326,,,,,0,0
32,5,00:27:46,49980,49993,19,13,A,2,平球,0,1,871,533,2,730,325,768,552,688,493,644,344,793,329,,,,,0,0
32,6,00:27:46,49993,50008,19,13,D,2,平球,0,2,730,325,2,668,467,844,567,668,503,650,340,808,331,,,,,0,0
32,7,00:27:46,50008,50034,19,13,B,2,網前小球,0,2,668,467,2,848,369,768,560,646,507,635,323,800,328,,,,,0,0
32,8,00:27:47,50034,50060,19,13,D,2,挑球,1,2,848,369,1,484,542,659,564,654,489,647,328,770,331,,,,,0,0
32,9,00:27:48,50060,50078,19,13,A,3,殺球,0,1,484,542,2,562,284,477,544,626,492,662,316,787,356,對手落地致勝,D,落地致勝,AB,0,0
33,1,00:29:16,52691,52707,20,13,A,1,發短球,1,2,0,0,2,658,368,632,544,626,488,640,339,713,345,,,,,0,0
33,2,00:29:16,52707,52724,20,13,D,2,網前小球,1,2,658,368,2,452,453,628,542,638,490,632,340,699,360,,,,,0,0
33,3,00:29:17,52724,52747,20,13,B,2,網前小球,1,2,452,453,2,731,396,536,523,560,478,644,340,594,371,,,,,0,0
33,4,00:29:18,52747,52806,20,13,D,2,挑球,1,2,731,396,1,846,513,588,545,559,467,714,359,641,381,,,,,0,0
33,5,00:29:20,52806,52815,20,13,A,3,殺球,0,1,846,513,2,745,307,821,508,508,481,694,308,814,398,對手落地致勝,D,落地致勝,AB,0,0
34,1,00:29:48,53659,53673,21,13,A,1,發短球,1,2,0,0,2,614,376,619,538,653,487,583,352,693,347,,,,,0,0
34,2,00:29:49,53673,53692,21,13,C,2,網前小球,0,2,614,376,2,831,498,620,550,644,472,600,367,686,355,,,,,0,0
34,3,00:29:49,53692,53726,21,13,A,3,平球,0,2,831,498,2,567,275,730,533,646,473,584,365,737,325,對手落地致勝,C,落地致勝,AB,0,0
